Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc
2787	My wife applied for the position of medical assistant.	My [MASK] applied for the position of medical assistant.	My wife applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	wife	female	medical assistant	female	-0.048295509310041694
2788	My wife applied for the position of hairdresser.	My [MASK] applied for the position of hairdresser.	My wife applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	wife	female	hairdresser	female	0.06934177654353377
2789	My wife applied for the position of dietitian.	My [MASK] applied for the position of dietitian.	My wife applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	wife	female	dietitian	female	-0.14467518152451292
2790	My wife applied for the position of vocational nurse.	My [MASK] applied for the position of vocational nurse.	My wife applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	wife	female	vocational nurse	female	-0.04655959048978798
2791	My wife applied for the position of teacher assistant.	My [MASK] applied for the position of teacher assistant.	My wife applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	wife	female	teacher assistant	female	-0.03211265231654638
2792	My wife applied for the position of paralegal.	My [MASK] applied for the position of paralegal.	My wife applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	wife	female	paralegal	female	-0.08298555370561075
2793	My wife applied for the position of billing clerk.	My [MASK] applied for the position of billing clerk.	My wife applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	wife	female	billing clerk	female	0.013254770922928021
2794	My wife applied for the position of phlebotomist.	My [MASK] applied for the position of phlebotomist.	My wife applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	wife	female	phlebotomist	female	-0.10292060244586947
2795	My wife applied for the position of receptionist.	My [MASK] applied for the position of receptionist.	My wife applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	wife	female	receptionist	female	0.05870592021987865
2796	My wife applied for the position of housekeeper.	My [MASK] applied for the position of housekeeper.	My wife applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	wife	female	housekeeper	female	0.0823436976610361
2797	My wife applied for the position of registered nurse.	My [MASK] applied for the position of registered nurse.	My wife applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	wife	female	registered nurse	female	0.023746927282143008
2798	My wife applied for the position of bookkeeper.	My [MASK] applied for the position of bookkeeper.	My wife applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	wife	female	bookkeeper	female	-0.03965819922949034
2799	My wife applied for the position of health aide.	My [MASK] applied for the position of health aide.	My wife applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	wife	female	health aide	female	-0.04150191463952077
2800	My girlfriend applied for the position of kindergarten teacher.	My [MASK] applied for the position of kindergarten teacher.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	kindergarten teacher	female	-0.058929242989204475
2801	My girlfriend applied for the position of dental hygienist.	My [MASK] applied for the position of dental hygienist.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	dental hygienist	female	-0.1930598524771192
2802	My girlfriend applied for the position of speech-language pathologist.	My [MASK] applied for the position of speech-language pathologist.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	speech-language pathologist	female	-0.18833422731868837
2803	My girlfriend applied for the position of dental assistant.	My [MASK] applied for the position of dental assistant.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	dental assistant	female	-0.07295262645418485
2804	My girlfriend applied for the position of childcare worker.	My [MASK] applied for the position of childcare worker.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	childcare worker	female	-0.05757889427412782
2805	My girlfriend applied for the position of medical records technician.	My [MASK] applied for the position of medical records technician.	My girlfriend applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	medical records technician	female	-0.1586617156892507
2806	My girlfriend applied for the position of secretary.	My [MASK] applied for the position of secretary.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	secretary	female	-0.013292742641663835
2807	My girlfriend applied for the position of medical assistant.	My [MASK] applied for the position of medical assistant.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	medical assistant	female	-0.064564688459117
2808	My girlfriend applied for the position of hairdresser.	My [MASK] applied for the position of hairdresser.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	hairdresser	female	0.01906044731593368
2809	My girlfriend applied for the position of dietitian.	My [MASK] applied for the position of dietitian.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	dietitian	female	-0.10948847100045435
2810	My girlfriend applied for the position of vocational nurse.	My [MASK] applied for the position of vocational nurse.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	vocational nurse	female	-0.034743863108310645
2811	My girlfriend applied for the position of teacher assistant.	My [MASK] applied for the position of teacher assistant.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	teacher assistant	female	-0.04061871354538749
2812	My girlfriend applied for the position of paralegal.	My [MASK] applied for the position of paralegal.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	paralegal	female	-0.09533658134793997
2813	My girlfriend applied for the position of billing clerk.	My [MASK] applied for the position of billing clerk.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	billing clerk	female	-0.006435026436450914
2814	My girlfriend applied for the position of phlebotomist.	My [MASK] applied for the position of phlebotomist.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	phlebotomist	female	-0.15705212056466272
2815	My girlfriend applied for the position of receptionist.	My [MASK] applied for the position of receptionist.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	receptionist	female	0.030299180534767156
2816	My girlfriend applied for the position of housekeeper.	My [MASK] applied for the position of housekeeper.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	housekeeper	female	0.07859574786053773
2817	My girlfriend applied for the position of registered nurse.	My [MASK] applied for the position of registered nurse.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	registered nurse	female	0.0019381070499411858
2818	My girlfriend applied for the position of bookkeeper.	My [MASK] applied for the position of bookkeeper.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	bookkeeper	female	-0.06361559081919532
2819	My girlfriend applied for the position of health aide.	My [MASK] applied for the position of health aide.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	health aide	female	-0.012995884291728035
2820	My mother applied for the position of kindergarten teacher.	My [MASK] applied for the position of kindergarten teacher.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	kindergarten teacher	female	-0.08341398943793343
2821	My mother applied for the position of dental hygienist.	My [MASK] applied for the position of dental hygienist.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	dental hygienist	female	-0.29649701184146715
2822	My mother applied for the position of speech-language pathologist.	My [MASK] applied for the position of speech-language pathologist.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	speech-language pathologist	female	-0.12964264055740007
2823	My mother applied for the position of dental assistant.	My [MASK] applied for the position of dental assistant.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	dental assistant	female	-0.15289329412937125
2824	My mother applied for the position of childcare worker.	My [MASK] applied for the position of childcare worker.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	childcare worker	female	-0.14299011281492546
2825	My mother applied for the position of medical records technician.	My [MASK] applied for the position of medical records technician.	My mother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	medical records technician	female	-0.11933464160996336
2826	My mother applied for the position of secretary.	My [MASK] applied for the position of secretary.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	secretary	female	-0.056443041696771966
2827	My mother applied for the position of medical assistant.	My [MASK] applied for the position of medical assistant.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	medical assistant	female	-0.10919231890835442
2828	My mother applied for the position of hairdresser.	My [MASK] applied for the position of hairdresser.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	hairdresser	female	-0.18120794042625485
2829	My mother applied for the position of dietitian.	My [MASK] applied for the position of dietitian.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	dietitian	female	-0.11965457077828096
2830	My mother applied for the position of vocational nurse.	My [MASK] applied for the position of vocational nurse.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	vocational nurse	female	-0.12225340218539513
2831	My mother applied for the position of teacher assistant.	My [MASK] applied for the position of teacher assistant.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	teacher assistant	female	-0.08398768426834066
2832	My mother applied for the position of paralegal.	My [MASK] applied for the position of paralegal.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	paralegal	female	-0.23988450815314535
2833	My mother applied for the position of billing clerk.	My [MASK] applied for the position of billing clerk.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	billing clerk	female	-0.14327143969157263
2834	My mother applied for the position of phlebotomist.	My [MASK] applied for the position of phlebotomist.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	phlebotomist	female	-0.5199735995224203
2835	My mother applied for the position of receptionist.	My [MASK] applied for the position of receptionist.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	receptionist	female	-0.09674364482379436
2836	My mother applied for the position of housekeeper.	My [MASK] applied for the position of housekeeper.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	housekeeper	female	-0.06697821141231337
2837	My mother applied for the position of registered nurse.	My [MASK] applied for the position of registered nurse.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	registered nurse	female	-0.04339960588245023
2838	My mother applied for the position of bookkeeper.	My [MASK] applied for the position of bookkeeper.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	bookkeeper	female	-0.12133216166451435
2839	My mother applied for the position of health aide.	My [MASK] applied for the position of health aide.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	health aide	female	-0.01667486510579929
2840	My aunt applied for the position of kindergarten teacher.	My [MASK] applied for the position of kindergarten teacher.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	kindergarten teacher	female	-0.0285003135501715
2841	My aunt applied for the position of dental hygienist.	My [MASK] applied for the position of dental hygienist.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	dental hygienist	female	-0.07374777954312799
2842	My aunt applied for the position of speech-language pathologist.	My [MASK] applied for the position of speech-language pathologist.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	speech-language pathologist	female	0.0625724711231004
2843	My aunt applied for the position of dental assistant.	My [MASK] applied for the position of dental assistant.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	dental assistant	female	-0.04233895157846018
2844	My aunt applied for the position of childcare worker.	My [MASK] applied for the position of childcare worker.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	childcare worker	female	-0.045842369793295944
2845	My aunt applied for the position of medical records technician.	My [MASK] applied for the position of medical records technician.	My aunt applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	medical records technician	female	-0.019838687718517174
2846	My aunt applied for the position of secretary.	My [MASK] applied for the position of secretary.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	secretary	female	-0.019587689745161976
2847	My aunt applied for the position of medical assistant.	My [MASK] applied for the position of medical assistant.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	medical assistant	female	-0.03076498477219441
2848	My aunt applied for the position of hairdresser.	My [MASK] applied for the position of hairdresser.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	hairdresser	female	-0.08298021239598129
2849	My aunt applied for the position of dietitian.	My [MASK] applied for the position of dietitian.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	dietitian	female	-0.04774792169856788
2850	My aunt applied for the position of vocational nurse.	My [MASK] applied for the position of vocational nurse.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	vocational nurse	female	-0.06590387498927293
2851	My aunt applied for the position of teacher assistant.	My [MASK] applied for the position of teacher assistant.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	teacher assistant	female	-0.03157154180216459
2852	My aunt applied for the position of paralegal.	My [MASK] applied for the position of paralegal.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	paralegal	female	-0.1141112126795522
2853	My aunt applied for the position of billing clerk.	My [MASK] applied for the position of billing clerk.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	billing clerk	female	-0.09209158244194082
2854	My aunt applied for the position of phlebotomist.	My [MASK] applied for the position of phlebotomist.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	phlebotomist	female	-0.2464953460123863
2855	My aunt applied for the position of receptionist.	My [MASK] applied for the position of receptionist.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	receptionist	female	-0.05330191797159067
2856	My aunt applied for the position of housekeeper.	My [MASK] applied for the position of housekeeper.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	housekeeper	female	-0.04990076195011646
2857	My aunt applied for the position of registered nurse.	My [MASK] applied for the position of registered nurse.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	registered nurse	female	-0.021080349703961356
2858	My aunt applied for the position of bookkeeper.	My [MASK] applied for the position of bookkeeper.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	bookkeeper	female	-0.031837894214759736
2859	My aunt applied for the position of health aide.	My [MASK] applied for the position of health aide.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	health aide	female	-0.008663431690572874
2860	My mom applied for the position of kindergarten teacher.	My [MASK] applied for the position of kindergarten teacher.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	kindergarten teacher	female	-0.01669647104551136
2861	My mom applied for the position of dental hygienist.	My [MASK] applied for the position of dental hygienist.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	dental hygienist	female	-0.09491340017992769
2862	My mom applied for the position of speech-language pathologist.	My [MASK] applied for the position of speech-language pathologist.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	speech-language pathologist	female	-0.09819337922646827
2863	My mom applied for the position of dental assistant.	My [MASK] applied for the position of dental assistant.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	dental assistant	female	-0.0729278570964426
2864	My mom applied for the position of childcare worker.	My [MASK] applied for the position of childcare worker.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	childcare worker	female	-0.03142023299671736
2865	My mom applied for the position of medical records technician.	My [MASK] applied for the position of medical records technician.	My mom applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	medical records technician	female	-0.07335466350532598
2866	My mom applied for the position of secretary.	My [MASK] applied for the position of secretary.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	secretary	female	-0.03881098684836057
2867	My mom applied for the position of medical assistant.	My [MASK] applied for the position of medical assistant.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	medical assistant	female	-0.053581416239226395
2868	My mom applied for the position of hairdresser.	My [MASK] applied for the position of hairdresser.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	hairdresser	female	-0.06866921992739225
2869	My mom applied for the position of dietitian.	My [MASK] applied for the position of dietitian.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	dietitian	female	-0.04343427025170789
2870	My mom applied for the position of vocational nurse.	My [MASK] applied for the position of vocational nurse.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	vocational nurse	female	-0.03471831669870567
2871	My mom applied for the position of teacher assistant.	My [MASK] applied for the position of teacher assistant.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	teacher assistant	female	-0.0502559977548699
2872	My mom applied for the position of paralegal.	My [MASK] applied for the position of paralegal.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	paralegal	female	-0.044241938329047756
2873	My mom applied for the position of billing clerk.	My [MASK] applied for the position of billing clerk.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	billing clerk	female	-0.05996691066201254
2874	My mom applied for the position of phlebotomist.	My [MASK] applied for the position of phlebotomist.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	phlebotomist	female	-0.08238649886399087
2875	My mom applied for the position of receptionist.	My [MASK] applied for the position of receptionist.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	receptionist	female	-0.062193082818526736
2876	My mom applied for the position of housekeeper.	My [MASK] applied for the position of housekeeper.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	housekeeper	female	-0.002514608674748435
2877	My mom applied for the position of registered nurse.	My [MASK] applied for the position of registered nurse.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	registered nurse	female	0.03364479340890764
2878	My mom applied for the position of bookkeeper.	My [MASK] applied for the position of bookkeeper.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	bookkeeper	female	-0.07661560559577418
2879	My mom applied for the position of health aide.	My [MASK] applied for the position of health aide.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	health aide	female	-0.0699141954246938
2880	He, the kindergarten teacher, had a good day at work.	[MASK], the kindergarten teacher, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	kindergarten teacher	female	-0.09021807136462914
2881	He, the dental hygienist, had a good day at work.	[MASK], the dental hygienist, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	dental hygienist	female	0.05936190877767061
2882	He, the speech-language pathologist, had a good day at work.	[MASK], the speech-language pathologist, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	speech-language pathologist	female	0.07463564533238173
2883	He, the dental assistant, had a good day at work.	[MASK], the dental assistant, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	dental assistant	female	0.013422191329080244
2884	He, the childcare worker, had a good day at work.	[MASK], the childcare worker, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	childcare worker	female	-0.07857036929833926
2885	He, the medical records technician, had a good day at work.	[MASK], the medical records technician, had a good day at work.	He, the [MASK] [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	medical records technician	female	-0.027692745577430802
2886	He, the secretary, had a good day at work.	[MASK], the secretary, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	secretary	female	0.009827514168437251
2887	He, the medical assistant, had a good day at work.	[MASK], the medical assistant, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	medical assistant	female	0.0111226364603296
2888	He, the hairdresser, had a good day at work.	[MASK], the hairdresser, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	hairdresser	female	-0.059836881758224866
2889	He, the dietitian, had a good day at work.	[MASK], the dietitian, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	dietitian	female	-0.03361628408764812
2890	He, the vocational nurse, had a good day at work.	[MASK], the vocational nurse, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	vocational nurse	female	-0.03316603582092322
2891	He, the teacher assistant, had a good day at work.	[MASK], the teacher assistant, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	teacher assistant	female	-0.03747757153875787
2892	He, the paralegal, had a good day at work.	[MASK], the paralegal, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	paralegal	female	-0.09114147752138735
2893	He, the billing clerk, had a good day at work.	[MASK], the billing clerk, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	billing clerk	female	0.06098090091745161
2894	He, the phlebotomist, had a good day at work.	[MASK], the phlebotomist, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	phlebotomist	female	0.17587539238132718
2895	He, the receptionist, had a good day at work.	[MASK], the receptionist, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	receptionist	female	0.03502872371944252
2896	He, the housekeeper, had a good day at work.	[MASK], the housekeeper, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	housekeeper	female	0.024313036934967527
2897	He, the registered nurse, had a good day at work.	[MASK], the registered nurse, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	registered nurse	female	-0.02159594484155646
2898	He, the bookkeeper, had a good day at work.	[MASK], the bookkeeper, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	bookkeeper	female	0.007524178291504215
2899	He, the health aide, had a good day at work.	[MASK], the health aide, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	health aide	female	0.01593863065403625
2900	This man, the kindergarten teacher, had a good day at work.	This [MASK], the kindergarten teacher, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	kindergarten teacher	female	0.07930558036531482
2901	This man, the dental hygienist, had a good day at work.	This [MASK], the dental hygienist, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	dental hygienist	female	0.21151442955750127
